item,itemLabel
http://www.wikidata.org/entity/Q95228950,Alex Bakker
http://www.wikidata.org/entity/Q95229413,Behrooz Karamizade
http://www.wikidata.org/entity/Q95229478,Milen Vitanov
http://www.wikidata.org/entity/Q95229490,Mario Zozin
http://www.wikidata.org/entity/Q95229655,Jordi Moragues
http://www.wikidata.org/entity/Q95229634,Lorenz Findeisen
http://www.wikidata.org/entity/Q95229747,Gabriel Gauchet
http://www.wikidata.org/entity/Q95229685,Mahmoud al-Massad
http://www.wikidata.org/entity/Q95229978,Ákos Gerstner
http://www.wikidata.org/entity/Q95229995,Charlie Petersmann
http://www.wikidata.org/entity/Q95230539,Frederic Hambalek
http://www.wikidata.org/entity/Q95230484,Jozef Bob
http://www.wikidata.org/entity/Q95230549,Guntram Weber
http://www.wikidata.org/entity/Q95230796,Ladislav Kuchta
http://www.wikidata.org/entity/Q95231836,Ernst Matthiesen
http://www.wikidata.org/entity/Q95232395,Daniel Krönke
http://www.wikidata.org/entity/Q95232329,Niko Kühnel
http://www.wikidata.org/entity/Q95232358,Wolfgang Dietzel
http://www.wikidata.org/entity/Q95232561,Ioannis Roumeliotis
http://www.wikidata.org/entity/Q95232743,Marius Fietzek
http://www.wikidata.org/entity/Q95232792,Peter Ladkani
http://www.wikidata.org/entity/Q95233145,Dennis Albrecht
http://www.wikidata.org/entity/Q95236691,Vít Erban
http://www.wikidata.org/entity/Q95238184,Hardy Martins
http://www.wikidata.org/entity/Q95238356,Sebastian Harrer
http://www.wikidata.org/entity/Q95239482,Imre Azem
http://www.wikidata.org/entity/Q95240802,Johannes Leistner
http://www.wikidata.org/entity/Q95241093,Jan Paul Bachmann
http://www.wikidata.org/entity/Q95241370,Fabian Kaufmann
http://www.wikidata.org/entity/Q95241456,Florian Iwersen
http://www.wikidata.org/entity/Q95241680,Daniel Büttner
http://www.wikidata.org/entity/Q95241755,Daniel Vogelmann
http://www.wikidata.org/entity/Q95241696,Linus Ewers
http://www.wikidata.org/entity/Q95241999,Hans-Georg Ulrich
http://www.wikidata.org/entity/Q95246331,Anthony Byrne
http://www.wikidata.org/entity/Q95248277,Jürgen Schröder-Jahn
http://www.wikidata.org/entity/Q95249065,Juan Pérez Berrocal
http://www.wikidata.org/entity/Q95249499,Christoph Corves
http://www.wikidata.org/entity/Q95252708,Walter Amann
http://www.wikidata.org/entity/Q95259116,Enrico Corsano
http://www.wikidata.org/entity/Q95259151,Stephan Anspichler
http://www.wikidata.org/entity/Q95259397,Jan Gabbert
http://www.wikidata.org/entity/Q95263508,Malte Rauch
http://www.wikidata.org/entity/Q95264275,Felix Schaad
http://www.wikidata.org/entity/Q95265240,Sebastian Linke
http://www.wikidata.org/entity/Q95268970,Hans-Dieter Rutsch
http://www.wikidata.org/entity/Q95271345,Alain Godet
http://www.wikidata.org/entity/Q95271355,Leonidas Bieri
http://www.wikidata.org/entity/Q95273241,René Schweitzer
http://www.wikidata.org/entity/Q95274674,Vladimir Grigorʹevič Chaunin
http://www.wikidata.org/entity/Q95274813,Marcus Scholz
http://www.wikidata.org/entity/Q95274863,Lawrence Tooley
http://www.wikidata.org/entity/Q95274864,Maximilian von Moll
http://www.wikidata.org/entity/Q95275032,Hartmut Göhling
http://www.wikidata.org/entity/Q95275930,Kuesti Fraun
http://www.wikidata.org/entity/Q95280952,Hans-Jürgen Panitz
http://www.wikidata.org/entity/Q95281047,Burkhardt Wunderlich
http://www.wikidata.org/entity/Q95281170,Aike Arndt
http://www.wikidata.org/entity/Q95281179,Benno Trautmann
http://www.wikidata.org/entity/Q95282017,Christian Schmidt-David
http://www.wikidata.org/entity/Q95282622,Hubert Pöllmann
http://www.wikidata.org/entity/Q95282662,Paulo Caldas
http://www.wikidata.org/entity/Q95283260,Ikiru Genzai
http://www.wikidata.org/entity/Q95283289,Paul Kulms
http://www.wikidata.org/entity/Q95284339,Frédéric Schuld
http://www.wikidata.org/entity/Q95285046,Marcus Zilz
http://www.wikidata.org/entity/Q95285685,Hamed Mohammadi
http://www.wikidata.org/entity/Q95285694,Jakob Rühle
http://www.wikidata.org/entity/Q95286062,Peter Wekwerth
http://www.wikidata.org/entity/Q95286364,Benjamin Arcioli
http://www.wikidata.org/entity/Q95296339,Karl-Heinz Bohm
http://www.wikidata.org/entity/Q95296839,Artjom Baranov
http://www.wikidata.org/entity/Q95297788,Wolfgang Mühlbauer
http://www.wikidata.org/entity/Q95307045,Daniel Burkhardt
http://www.wikidata.org/entity/Q95308148,Alfred Roesler-Kleint
http://www.wikidata.org/entity/Q95309038,Alberto Guerra Naranjo
http://www.wikidata.org/entity/Q95309200,Miguel Müller-Frank
http://www.wikidata.org/entity/Q95312031,Hans Müncheberg
http://www.wikidata.org/entity/Q95312101,Jörge F. Peterson
http://www.wikidata.org/entity/Q95312256,Neal Israel
http://www.wikidata.org/entity/Q95312419,Reza Memari
http://www.wikidata.org/entity/Q42529526,Nikolay Nikolov
http://www.wikidata.org/entity/Q45180949,Christine Laurent
http://www.wikidata.org/entity/Q42216020,Andrea Gallo Lassere
http://www.wikidata.org/entity/Q42296793,Horst Ansorge
http://www.wikidata.org/entity/Q42302444,Bruno Fritzsche
http://www.wikidata.org/entity/Q42325245,Henry Kolarz
http://www.wikidata.org/entity/Q42405779,Carlos Andrés Morelli
http://www.wikidata.org/entity/Q42623827,Predrag Nikolić (director)
http://www.wikidata.org/entity/Q42756257,Lea Schmidbauer
http://www.wikidata.org/entity/Q42839950,Pirjo Toikka
http://www.wikidata.org/entity/Q42842807,Gretchen J. Berg
http://www.wikidata.org/entity/Q42938760,Kurt Bortfeldt
http://www.wikidata.org/entity/Q43038872,Christina Erbertz
http://www.wikidata.org/entity/Q43079418,Joan Carr-Wiggin
http://www.wikidata.org/entity/Q43097576,Mischa Mleinek
http://www.wikidata.org/entity/Q43180083,Davide Minnella
http://www.wikidata.org/entity/Q43182391,Jelena Jeremejewa
http://www.wikidata.org/entity/Q43439860,Carlo Padial
http://www.wikidata.org/entity/Q43676009,Benny Safdie
http://www.wikidata.org/entity/Q43776045,Peter Graetz
http://www.wikidata.org/entity/Q43901386,Sarmad Sehbai
http://www.wikidata.org/entity/Q44000242,Catherine Cyran
http://www.wikidata.org/entity/Q44066489,Pawel Kocambasi
http://www.wikidata.org/entity/Q44178777,Barbara Trottnow
http://www.wikidata.org/entity/Q44247247,Edzard Onneken
http://www.wikidata.org/entity/Q44762088,Terence Heffernan
http://www.wikidata.org/entity/Q50329831,Q50329831
http://www.wikidata.org/entity/Q50348723,Q50348723
http://www.wikidata.org/entity/Q50415023,Q50415023
http://www.wikidata.org/entity/Q45314964,Vanessa Rare
http://www.wikidata.org/entity/Q45410390,Rima Das
http://www.wikidata.org/entity/Q46010092,Márk Bodzsár
http://www.wikidata.org/entity/Q50826898,Matt Marshall
http://www.wikidata.org/entity/Q46182567,Salwa al-Raf'i
http://www.wikidata.org/entity/Q46217259,Andrea Sixt
http://www.wikidata.org/entity/Q46351131,Brendan O'Malley
http://www.wikidata.org/entity/Q51668992,Q51668992
http://www.wikidata.org/entity/Q51669250,Q51669250
http://www.wikidata.org/entity/Q51669490,Q51669490
http://www.wikidata.org/entity/Q46557957,Robert Malcolm Young
http://www.wikidata.org/entity/Q46560519,Claude Monlouis
http://www.wikidata.org/entity/Q46732405,Edgar Virapyan
http://www.wikidata.org/entity/Q46998836,Benjamin Jules-Rosette
http://www.wikidata.org/entity/Q47001437,William Bridges
http://www.wikidata.org/entity/Q47013262,Yurre Ugarte
http://www.wikidata.org/entity/Q47121102,Mari Gwilym
http://www.wikidata.org/entity/Q47121685,Gwenno Hughes
http://www.wikidata.org/entity/Q47187221,Claus Withopf
http://www.wikidata.org/entity/Q47399768,Ali Zare Ghanat Nowi
http://www.wikidata.org/entity/Q47457592,China Åhlander
http://www.wikidata.org/entity/Q47489260,Olha Shulhina-Moskalenko
http://www.wikidata.org/entity/Q47519578,Eva Vila
http://www.wikidata.org/entity/Q47684753,Titus Selge
http://www.wikidata.org/entity/Q48232685,Alina Teodorescu
http://www.wikidata.org/entity/Q48313513,Jacquie Jones
http://www.wikidata.org/entity/Q48402738,Ambrož Kvartič
http://www.wikidata.org/entity/Q48482128,Jan Speckenbach
http://www.wikidata.org/entity/Q48592458,Carlos Almón Muñoz
http://www.wikidata.org/entity/Q48644473,Masaru Baba
http://www.wikidata.org/entity/Q48700026,Steven Caple Jr.
http://www.wikidata.org/entity/Q48890183,Eric George
http://www.wikidata.org/entity/Q48905114,Lee Young-chul
http://www.wikidata.org/entity/Q48929399,Michael Fetter Nathansky
http://www.wikidata.org/entity/Q48956104,Nataliya Belyauskene
http://www.wikidata.org/entity/Q49501402,Lars Albaum
http://www.wikidata.org/entity/Q50128582,Branko Majer
http://www.wikidata.org/entity/Q50276353,Alexandre Honrado
http://www.wikidata.org/entity/Q50318929,Clémence Madeleine-Perdrillat
http://www.wikidata.org/entity/Q50323224,Kandice King
http://www.wikidata.org/entity/Q50555268,Jenni Poranen
http://www.wikidata.org/entity/Q50736859,Arnold Chun
http://www.wikidata.org/entity/Q50808177,Lance Khazei
http://www.wikidata.org/entity/Q50822088,Shin Jai-ho
http://www.wikidata.org/entity/Q50826885,Bill Canterbury
http://www.wikidata.org/entity/Q50896535,Markus Barth
http://www.wikidata.org/entity/Q50932901,Maximilian Osinski
http://www.wikidata.org/entity/Q50975421,Allen Sloane
http://www.wikidata.org/entity/Q51079006,Darin McGowan
http://www.wikidata.org/entity/Q51105235,Dona Barta
http://www.wikidata.org/entity/Q51319371,Leopold Jacobson
http://www.wikidata.org/entity/Q51436284,Italo De Tuddo
http://www.wikidata.org/entity/Q51482428,Michel Trudeau
http://www.wikidata.org/entity/Q51669317,Serafim Kananykin
http://www.wikidata.org/entity/Q51669473,Ilya Kravchunovsky
http://www.wikidata.org/entity/Q51669575,Semyon Listov
http://www.wikidata.org/entity/Q51798599,Daniela Choděrová
http://www.wikidata.org/entity/Q51825538,Andrey Libenson
http://www.wikidata.org/entity/Q51881448,Jesús Yagüe Arechavaleta
http://www.wikidata.org/entity/Q51884824,Sung Hsin-Yin
http://www.wikidata.org/entity/Q51892574,Hatem Khraiche
http://www.wikidata.org/entity/Q51984159,Thomas Bresinsky
http://www.wikidata.org/entity/Q52005771,Karla Yadira Olalde Estrada
http://www.wikidata.org/entity/Q52080217,Marie-Christine Questerbert
http://www.wikidata.org/entity/Q52157170,Lionel Houser
http://www.wikidata.org/entity/Q52202564,Mauricio López Fernández
http://www.wikidata.org/entity/Q52274823,Jaboukie Young-White
http://www.wikidata.org/entity/Q52313519,Mariano Agudo
http://www.wikidata.org/entity/Q52419936,Francesca Manieri
http://www.wikidata.org/entity/Q52554729,Moritz Riesewieck
http://www.wikidata.org/entity/Q48748286,Chiwa Saito
http://www.wikidata.org/entity/Q2834869,Alfonso Lara
http://www.wikidata.org/entity/Q2662683,William Asher
http://www.wikidata.org/entity/Q2832448,Alejandro Galindo
http://www.wikidata.org/entity/Q2748268,Mário Peixoto
http://www.wikidata.org/entity/Q2801373,Bradley White
http://www.wikidata.org/entity/Q2857223,Antonio Campos
http://www.wikidata.org/entity/Q2844966,Ana Carolina
http://www.wikidata.org/entity/Q2896574,Benoît Lestang
http://www.wikidata.org/entity/Q2852811,Anthony Bell
http://www.wikidata.org/entity/Q2720543,James Marsh
http://www.wikidata.org/entity/Q2654533,Paco Cabezas
http://www.wikidata.org/entity/Q2657468,María Sorté
http://www.wikidata.org/entity/Q2664845,Hamo Beknazarian
http://www.wikidata.org/entity/Q2665938,David Mirkin
http://www.wikidata.org/entity/Q2674197,Lenin El-Ramly
http://www.wikidata.org/entity/Q2676755,Lee Philips
http://www.wikidata.org/entity/Q2689880,Theo Frenkel
http://www.wikidata.org/entity/Q2694898,Pieter Dirkx
http://www.wikidata.org/entity/Q2698286,Jean Portante
http://www.wikidata.org/entity/Q2698678,Steve Krantz
http://www.wikidata.org/entity/Q2699310,Gerhard Fieber
http://www.wikidata.org/entity/Q2700668,Greg Cipes
http://www.wikidata.org/entity/Q2703350,Sigrid Gurie
http://www.wikidata.org/entity/Q2706398,David Zuckerman
http://www.wikidata.org/entity/Q2744028,Willy Van Poucke
http://www.wikidata.org/entity/Q2745616,Rawson Marshall Thurber
http://www.wikidata.org/entity/Q2746540,Paul Leduc
http://www.wikidata.org/entity/Q2750015,Rogelio A. González
http://www.wikidata.org/entity/Q2755363,Manlio Sgalambro
http://www.wikidata.org/entity/Q2779001,Amy Sohn
http://www.wikidata.org/entity/Q2794120,Billy Kimball
http://www.wikidata.org/entity/Q2820127,Ababacar Samb Makharam
http://www.wikidata.org/entity/Q2820963,Abdel Raouf Dafri
http://www.wikidata.org/entity/Q2827643,Ahmed Rachedi
http://www.wikidata.org/entity/Q2829304,Al Bertino
http://www.wikidata.org/entity/Q2829373,Al Jean
http://www.wikidata.org/entity/Q2829550,Alain Berberian
http://www.wikidata.org/entity/Q2829950,Alain Kappauf
http://www.wikidata.org/entity/Q2830767,Alban Lenoir
http://www.wikidata.org/entity/Q2831265,Albert J. Cohen
http://www.wikidata.org/entity/Q2831789,Alberto Mariscal
http://www.wikidata.org/entity/Q2831811,Alberto Ongaro
http://www.wikidata.org/entity/Q2832432,Alejandro Chomski
http://www.wikidata.org/entity/Q2832963,Alex Iordachescu
http://www.wikidata.org/entity/Q2832966,Alex Jaffray
http://www.wikidata.org/entity/Q2833529,Alexandre Charlot
http://www.wikidata.org/entity/Q2833915,Aleksandr Misharin
http://www.wikidata.org/entity/Q2837665,Allan A. Goldstein
http://www.wikidata.org/entity/Q2837716,Allan Heinberg
http://www.wikidata.org/entity/Q2837877,Allen Boretz
http://www.wikidata.org/entity/Q2840592,Alvin Ganzer
http://www.wikidata.org/entity/Q2840972,Mario Segade
http://www.wikidata.org/entity/Q2843189,Ami Canaan Mann
http://www.wikidata.org/entity/Q2844566,Amy Lippman
http://www.wikidata.org/entity/Q2846120,Anders Morgenthaler
http://www.wikidata.org/entity/Q2847377,André Brassard
http://www.wikidata.org/entity/Q2847681,André Ducharme
http://www.wikidata.org/entity/Q2847726,André Ernotte
http://www.wikidata.org/entity/Q2847941,André Hardellet
http://www.wikidata.org/entity/Q2848510,André Remacle
http://www.wikidata.org/entity/Q2848773,André Versini
http://www.wikidata.org/entity/Q2850562,Anna Maria Tatò
http://www.wikidata.org/entity/Q2851325,Anne Wheeler
http://www.wikidata.org/entity/Q2856710,Antoine Santana
http://www.wikidata.org/entity/Q2861548,Arkady Arkanov
http://www.wikidata.org/entity/Q2863092,Arnaud Demanche
http://www.wikidata.org/entity/Q2865139,Arthur Henry Gooden
http://www.wikidata.org/entity/Q2865177,Arthur Kober
http://www.wikidata.org/entity/Q2865347,Arthur T. Horman
http://www.wikidata.org/entity/Q2870023,Nick Jameson
http://www.wikidata.org/entity/Q2875290,Azzedine Meddour
http://www.wikidata.org/entity/Q2883271,Sergio Postigo Cruz
http://www.wikidata.org/entity/Q2884676,Piera Degli Esposti
http://www.wikidata.org/entity/Q2885788,Barry Purves
http://www.wikidata.org/entity/Q2885805,Nicholas Fisk
http://www.wikidata.org/entity/Q2890875,Alinor Azevedo
http://www.wikidata.org/entity/Q2891182,Batem
http://www.wikidata.org/entity/Q2892855,Bearboz
http://www.wikidata.org/entity/Q2892998,Beatrice Van
http://www.wikidata.org/entity/Q2895417,Ben F. Wilson
http://www.wikidata.org/entity/Q2895473,Ben Hardaway
http://www.wikidata.org/entity/Q2896237,Benjamin Stoloff
http://www.wikidata.org/entity/Q2896440,Benoît Bouthillette
http://www.wikidata.org/entity/Q2896517,Benoît Forgeard
http://www.wikidata.org/entity/Q2897726,Bernard Cowan
http://www.wikidata.org/entity/Q2897874,Bernard Evslin
http://www.wikidata.org/entity/Q2898368,Bernard Murat
http://www.wikidata.org/entity/Q2898477,Charles Gaines
http://www.wikidata.org/entity/Q2899811,Beryl Koltz
http://www.wikidata.org/entity/Q2903311,Bill Odenkirk
http://www.wikidata.org/entity/Q2905980,Blanche Gardin
http://www.wikidata.org/entity/Q2907674,Bob Giraldi
http://www.wikidata.org/entity/Q2908005,Bobby Roth
http://www.wikidata.org/entity/Q2911034,Boris Simon-Gontcharov
http://www.wikidata.org/entity/Q2911728,Paul Mooney
http://www.wikidata.org/entity/Q2924617,Brett Piper
http://www.wikidata.org/entity/Q2925481,Brigitte Roüan
http://www.wikidata.org/entity/Q2926423,Bruce Helford
http://www.wikidata.org/entity/Q2926691,Bruno Chiche
http://www.wikidata.org/entity/Q2926857,Bruno Le Millin
http://www.wikidata.org/entity/Q1512789,Gerhard Wolf
http://www.wikidata.org/entity/Q1389016,James Williamson
http://www.wikidata.org/entity/Q1414870,Péter Halász
http://www.wikidata.org/entity/Q1538469,Gos
http://www.wikidata.org/entity/Q1473779,Thomas Schmid
http://www.wikidata.org/entity/Q1421720,Stanley Roberts
http://www.wikidata.org/entity/Q1410263,Ken Scott
http://www.wikidata.org/entity/Q1386165,Felix Adler
http://www.wikidata.org/entity/Q1502961,Geoffrey Edwards
http://www.wikidata.org/entity/Q1558494,Werner Bergmann
http://www.wikidata.org/entity/Q1387115,Lasse Spang Olsen
http://www.wikidata.org/entity/Q1388198,Gordon Jenkins
http://www.wikidata.org/entity/Q1390219,Robert Heymann
http://www.wikidata.org/entity/Q1390750,Fabrice Roger Lacan
http://www.wikidata.org/entity/Q1390803,Ramanand Sagar
http://www.wikidata.org/entity/Q1391307,Mauro Cappelloni
http://www.wikidata.org/entity/Q1393036,Roland Dorgelès
http://www.wikidata.org/entity/Q1393458,Georges Schehadé
http://www.wikidata.org/entity/Q1395146,Jorge Sanjinés
http://www.wikidata.org/entity/Q1396610,Sugako Hashida
http://www.wikidata.org/entity/Q1397450,Jan Terlouw
http://www.wikidata.org/entity/Q1398736,Thomas Nordseth-Tiller
http://www.wikidata.org/entity/Q1399324,Luigi Carpentieri
http://www.wikidata.org/entity/Q1403967,Felix zu Knyphausen
http://www.wikidata.org/entity/Q1406085,Ferdinando Merighi
http://www.wikidata.org/entity/Q1406341,Ferit Edgü
http://www.wikidata.org/entity/Q1407791,Alberto Marras
http://www.wikidata.org/entity/Q1407953,Gerhard Respondek
http://www.wikidata.org/entity/Q1408673,David Perlov
http://www.wikidata.org/entity/Q1409681,Justine Del Corte
http://www.wikidata.org/entity/Q1409989,Miwako Daira
http://www.wikidata.org/entity/Q1416808,Michail Krausnick
http://www.wikidata.org/entity/Q1418232,José Pablo Feinmann
http://www.wikidata.org/entity/Q1419332,Giovanni Giuseppe Crobu
http://www.wikidata.org/entity/Q1421616,Marti Noxon
http://www.wikidata.org/entity/Q1423534,Sandro Baldoni
http://www.wikidata.org/entity/Q1427368,Martin Morlock
http://www.wikidata.org/entity/Q1429245,Alan B. McElroy
http://www.wikidata.org/entity/Q1429664,Florian Flicker
http://www.wikidata.org/entity/Q1429707,Florian Hartung
http://www.wikidata.org/entity/Q1442364,Jules Bass
http://www.wikidata.org/entity/Q1442535,Franco Bernini
http://www.wikidata.org/entity/Q1442573,Franco Daniele
http://www.wikidata.org/entity/Q1443069,Frank Cavett
http://www.wikidata.org/entity/Q1443129,Frank De Felitta
http://www.wikidata.org/entity/Q1443349,Frank Günter Zehnder
http://www.wikidata.org/entity/Q1449438,Mick Wingert
http://www.wikidata.org/entity/Q1452505,Fred Schreiber
http://www.wikidata.org/entity/Q1457301,Gianna Maria Garbelli
http://www.wikidata.org/entity/Q1460441,Friedrich Knilli
http://www.wikidata.org/entity/Q1460369,Veena Sud
http://www.wikidata.org/entity/Q1461112,Roland Vranik
http://www.wikidata.org/entity/Q1465830,János Xantus
http://www.wikidata.org/entity/Q1476318,Jim Shooter
http://www.wikidata.org/entity/Q1476299,Sabina Kienlechner
http://www.wikidata.org/entity/Q1493114,Karl Figdor
http://www.wikidata.org/entity/Q1499302,Alphonse Boudard
http://www.wikidata.org/entity/Q1500105,Karin Katharina Brandauer
http://www.wikidata.org/entity/Q1502406,Gennaro De Dominicis
http://www.wikidata.org/entity/Q1505328,James Runcie
http://www.wikidata.org/entity/Q1506088,Georg Staudacher
http://www.wikidata.org/entity/Q1506531,Georg Zoch
http://www.wikidata.org/entity/Q1516734,Ricky Jay
http://www.wikidata.org/entity/Q1520787,Hubert Frank
http://www.wikidata.org/entity/Q1521073,Henry Wilson Allen
http://www.wikidata.org/entity/Q1522350,Giancarlo Cappelli
http://www.wikidata.org/entity/Q1522412,Gianfranco Baldanello
http://www.wikidata.org/entity/Q1522568,Gianni Buffardi
http://www.wikidata.org/entity/Q1522649,Gianni Toti
http://www.wikidata.org/entity/Q1523434,Maurice Tourneur
http://www.wikidata.org/entity/Q1524828,Neil Cross
http://www.wikidata.org/entity/Q1525109,Gino Mangini
http://www.wikidata.org/entity/Q1525683,Giovanna Lenzi
http://www.wikidata.org/entity/Q1528349,Giuseppe Gaudino
http://www.wikidata.org/entity/Q1528728,Giuseppe Zacconi
http://www.wikidata.org/entity/Q1529276,Günter Peter Straschek
http://www.wikidata.org/entity/Q1530523,Miguel Ángel Lamata
http://www.wikidata.org/entity/Q1532433,Wilhelm Pevny
http://www.wikidata.org/entity/Q1535418,Norman Ohler
http://www.wikidata.org/entity/Q1536046,Alexander Häusser
http://www.wikidata.org/entity/Q1537833,Goran Rebić
http://www.wikidata.org/entity/Q1539856,Ted Nicolaou
http://www.wikidata.org/entity/Q1546589,Griff Rhys Jones
http://www.wikidata.org/entity/Q1549464,Rafi Pitts
http://www.wikidata.org/entity/Q1554208,Yakov Segel
http://www.wikidata.org/entity/Q1558963,Gérard Corbiau
http://www.wikidata.org/entity/Q1559328,José Gutiérrez Maesso
http://www.wikidata.org/entity/Q1560969,Günter Rätz
http://www.wikidata.org/entity/Q1561788,Michael Ritchie
http://www.wikidata.org/entity/Q1562507,H.A.L. Craig
http://www.wikidata.org/entity/Q1565057,Odo Krohmann
http://www.wikidata.org/entity/Q1565403,Vimukthi Jayasundara
http://www.wikidata.org/entity/Q1566456,Paul von Woringen
http://www.wikidata.org/entity/Q1571325,Siegfried Hartmann
http://www.wikidata.org/entity/Q1575689,Paul Kruntorad
http://www.wikidata.org/entity/Q1577104,Hans-Günther Bücking
http://www.wikidata.org/entity/Q1578456,Hans Albin
http://www.wikidata.org/entity/Q1579002,Hans Christof Stenzel
http://www.wikidata.org/entity/Q1581233,Hans Martin Cremer
http://www.wikidata.org/entity/Q1582375,Hans Schott-Schöbinger
http://www.wikidata.org/entity/Q347958,David Stern
http://www.wikidata.org/entity/Q324862,Douglas Barr
http://www.wikidata.org/entity/Q311671,James Patterson
http://www.wikidata.org/entity/Q350422,Walter Hill
http://www.wikidata.org/entity/Q333468,Robert Maxwell
http://www.wikidata.org/entity/Q304727,George Armitage
http://www.wikidata.org/entity/Q354295,John Paxton
http://www.wikidata.org/entity/Q322953,Aldo Rossi
http://www.wikidata.org/entity/Q312657,Chuck Jones
http://www.wikidata.org/entity/Q321623,Roy Williams
http://www.wikidata.org/entity/Q350704,Max Steiner
http://www.wikidata.org/entity/Q286116,Alfred Bester
http://www.wikidata.org/entity/Q286600,Dacia Maraini
http://www.wikidata.org/entity/Q287238,Boris Rytsarev
http://www.wikidata.org/entity/Q287546,Dave Breger
http://www.wikidata.org/entity/Q288337,George Seaton
http://www.wikidata.org/entity/Q288998,Arūnas Žebriūnas
http://www.wikidata.org/entity/Q289973,Jane Espenson
http://www.wikidata.org/entity/Q290087,Étienne Périer
http://www.wikidata.org/entity/Q292180,Joy Harjo
http://www.wikidata.org/entity/Q292735,Fanny Valette
http://www.wikidata.org/entity/Q294185,David Arquette
http://www.wikidata.org/entity/Q295034,Johnny Knoxville
http://www.wikidata.org/entity/Q295834,Jean-Pierre Léaud
http://www.wikidata.org/entity/Q295964,Jon Favreau
http://www.wikidata.org/entity/Q296537,Blake Clark
http://www.wikidata.org/entity/Q297542,Helene Hanff
http://www.wikidata.org/entity/Q297794,Yasmina Reza
http://www.wikidata.org/entity/Q298075,Guy Debord
http://www.wikidata.org/entity/Q298352,Lindsay Anderson
http://www.wikidata.org/entity/Q298368,Liev Schreiber
http://www.wikidata.org/entity/Q298388,Noël Coward
http://www.wikidata.org/entity/Q302468,Albin Siekierski
http://www.wikidata.org/entity/Q302696,Aaron Shure
http://www.wikidata.org/entity/Q308792,Patrick Bauchau
http://www.wikidata.org/entity/Q309786,Emilio Salgari
http://www.wikidata.org/entity/Q309945,Peyo
http://www.wikidata.org/entity/Q310217,David Hemmings
http://www.wikidata.org/entity/Q310947,Stephen Baldwin
http://www.wikidata.org/entity/Q310950,Thomas Friedman
http://www.wikidata.org/entity/Q311319,Frank Oz
http://www.wikidata.org/entity/Q311716,Franco Nero
http://www.wikidata.org/entity/Q311993,Joel McHale
http://www.wikidata.org/entity/Q312252,Andy Griffith
http://www.wikidata.org/entity/Q312434,Gustavo Santaolalla
http://www.wikidata.org/entity/Q312528,Drew Fuller
http://www.wikidata.org/entity/Q312611,Youssef Chahine
http://www.wikidata.org/entity/Q313388,Jonah Hill
http://www.wikidata.org/entity/Q313545,Brian Dennehy
http://www.wikidata.org/entity/Q313466,Michael Chabon
http://www.wikidata.org/entity/Q313638,Lafcadio Hearn
http://www.wikidata.org/entity/Q314342,David O. Russell
http://www.wikidata.org/entity/Q314704,Misha Collins
http://www.wikidata.org/entity/Q314945,Michael Richards
http://www.wikidata.org/entity/Q315087,Garry Marshall
http://www.wikidata.org/entity/Q316213,Jun'ichirō Tanizaki
http://www.wikidata.org/entity/Q316955,Michael Dorn
http://www.wikidata.org/entity/Q318429,Malcolm Gladwell
http://www.wikidata.org/entity/Q319084,Al Franken
http://www.wikidata.org/entity/Q319204,Brett Ratner
http://www.wikidata.org/entity/Q319342,Art Buchwald
http://www.wikidata.org/entity/Q319461,Sait Faik Abasıyanık
http://www.wikidata.org/entity/Q319746,John Fante
http://www.wikidata.org/entity/Q320052,Vincent D'Onofrio
http://www.wikidata.org/entity/Q321365,Otar Iosseliani
http://www.wikidata.org/entity/Q321593,Nik Cohn
http://www.wikidata.org/entity/Q322521,Ray Dennis Steckler
http://www.wikidata.org/entity/Q322656,James L. Conway
http://www.wikidata.org/entity/Q323118,Carlo Manzoni
http://www.wikidata.org/entity/Q323263,James Goldstone
http://www.wikidata.org/entity/Q324219,Nicolas Saada
http://www.wikidata.org/entity/Q325947,Godfrey Ho
http://www.wikidata.org/entity/Q326376,Nunzio Malasomma
http://www.wikidata.org/entity/Q327222,Alan Grant
http://www.wikidata.org/entity/Q327088,Preben Kaas
http://www.wikidata.org/entity/Q329758,A. B. Yehoshua
http://www.wikidata.org/entity/Q329849,Adolph Green
http://www.wikidata.org/entity/Q331720,Brad Garrett
http://www.wikidata.org/entity/Q333719,Lee Child
http://www.wikidata.org/entity/Q334180,Xavier Cugat
http://www.wikidata.org/entity/Q336943,Jan Blokker
http://www.wikidata.org/entity/Q337276,Sacha Guitry
http://www.wikidata.org/entity/Q337658,Christopher McQuarrie
http://www.wikidata.org/entity/Q338543,John Hay Beith
http://www.wikidata.org/entity/Q339556,Mirko Božić
http://www.wikidata.org/entity/Q340213,Adam Arkin
http://www.wikidata.org/entity/Q343893,Avi Mograbi
http://www.wikidata.org/entity/Q344567,Rob Morrow
http://www.wikidata.org/entity/Q345771,Joshua Sinclair
http://www.wikidata.org/entity/Q346359,Ada Roon
http://www.wikidata.org/entity/Q347111,Genndy Tartakovsky
http://www.wikidata.org/entity/Q347864,Edwin Stanton Porter
http://www.wikidata.org/entity/Q348537,Vytautas Žalakevičius
http://www.wikidata.org/entity/Q348885,Adam Brooks
http://www.wikidata.org/entity/Q348890,Serge Moati
http://www.wikidata.org/entity/Q349842,Anton Corbijn
http://www.wikidata.org/entity/Q352010,David S. Goyer
http://www.wikidata.org/entity/Q352306,Joaquim Jordà
